storage_variant,trigger_variant,disturbance_family,severity,horizon,episode_count,completion_mean,progress_mean,repeated_failures_mean,false_triggers_mean,late_trigger_ticks_mean,wasted_triggers_mean,semantic_wakes_mean,motion_wakes_mean,control_wakes_mean,semantic_latency_proxy_ms_mean,motion_latency_proxy_ms_mean,control_latency_proxy_ms_mean,trigger_latency_ticks_mean_mean,stale_decisions_mean,retries_mean,escalations_mean,aborts_mean,storage_reads_mean,storage_writes_mean,storage_bytes_mean,storage_age_ticks_mean,budget_cost_proxy_mean
EPISODIC_ONLY,PERIODIC_ONLY,AVAILABILITY_LOSS,LOW,4,20,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.46166,0.24,0.04,1.0,1.0,1.0,0.0,0.0,2.0,2.0,166.0,3.0,30.262109
EPISODIC_ONLY,PERIODIC_ONLY,AVAILABILITY_LOSS,LOW,8,20,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.92243,0.24,0.08,2.0,2.0,2.0,0.0,0.0,4.0,3.0,243.0,5.0,52.437305
EPISODIC_ONLY,PERIODIC_ONLY,CONTROL_FAILURE,HIGH,12,20,1.0,1.0,2.0,4.0,2.0,4.0,6.0,2.0,3.0,1.38233,0.24,0.12,3.0,0.0,3.0,0.0,0.0,6.0,3.0,233.0,7.0,74.527539
EPISODIC_ONLY,PERIODIC_ONLY,CONTROL_FAILURE,HIGH,4,20,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.46079,0.24,0.04,1.0,0.0,1.0,0.0,0.0,2.0,1.0,79.0,3.0,30.177148
EPISODIC_ONLY,PERIODIC_ONLY,CONTROL_FAILURE,HIGH,8,20,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.92156,0.24,0.08,2.0,0.0,2.0,0.0,0.0,4.0,2.0,156.0,5.0,52.352344
EPISODIC_ONLY,PERIODIC_ONLY,CONTROL_FAILURE,LOW,12,20,1.0,1.0,0.0,4.0,2.0,3.0,5.0,2.0,1.0,1.15079,0.24,0.04,3.0,0.0,1.0,0.0,0.0,5.0,1.0,79.0,7.0,60.327148
EPISODIC_ONLY,PERIODIC_ONLY,CONTROL_FAILURE,LOW,4,20,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.46079,0.24,0.04,1.0,0.0,1.0,0.0,0.0,2.0,1.0,79.0,3.0,30.177148
EPISODIC_ONLY,PERIODIC_ONLY,CONTROL_FAILURE,LOW,8,20,1.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,1.0,0.92079,0.24,0.04,2.0,0.0,1.0,0.0,0.0,4.0,1.0,79.0,5.0,50.277148
EPISODIC_ONLY,PERIODIC_ONLY,POSE_SHIFT,HIGH,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.150877,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,87.7,6.0,58.33564485
EPISODIC_ONLY,PERIODIC_ONLY,POSE_SHIFT,HIGH,4,20,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.461647,0.24,0.04,1.0,1.0,1.0,0.0,0.0,2.0,2.0,164.7,3.0,30.26083985
EPISODIC_ONLY,PERIODIC_ONLY,POSE_SHIFT,HIGH,8,20,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.922417,0.24,0.08,2.0,2.0,2.0,0.0,0.0,4.0,3.0,241.7,5.0,52.43603525
EPISODIC_ONLY,PERIODIC_ONLY,POSE_SHIFT,LOW,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.1508775,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,87.75,6.0,58.3356937
EPISODIC_ONLY,PERIODIC_ONLY,POSE_SHIFT,LOW,4,20,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.4616475,0.24,0.04,1.0,1.0,1.0,0.0,0.0,2.0,2.0,164.75,3.0,30.2608887
EPISODIC_ONLY,PERIODIC_ONLY,POSE_SHIFT,LOW,8,20,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.9224175,0.24,0.08,2.0,2.0,2.0,0.0,0.0,4.0,3.0,241.75,5.0,52.43608405
EPISODIC_ONLY,PERIODIC_ONLY,RESTRICTION_CHANGE,HIGH,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.15154,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,154.0,6.0,58.400391
EPISODIC_ONLY,PERIODIC_ONLY,RESTRICTION_CHANGE,HIGH,4,20,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.46231,0.24,0.04,1.0,1.0,1.0,0.0,0.0,2.0,3.0,231.0,3.0,30.325586
EPISODIC_ONLY,PERIODIC_ONLY,RESTRICTION_CHANGE,HIGH,8,20,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.92308,0.24,0.08,2.0,2.0,2.0,0.0,0.0,4.0,4.0,308.0,5.0,52.500781
EPISODIC_ONLY,PERIODIC_ONLY,RESTRICTION_CHANGE,LOW,12,20,1.0,1.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,1.15078,0.24,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,78.0,6.0,58.326172
EPISODIC_ONLY,PERIODIC_ONLY,RESTRICTION_CHANGE,LOW,4,20,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.46155,0.24,0.04,1.0,1.0,1.0,0.0,0.0,2.0,2.0,155.0,3.0,30.251367
EPISODIC_ONLY,PERIODIC_ONLY,RESTRICTION_CHANGE,LOW,8,20,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.92232,0.24,0.08,2.0,2.0,2.0,0.0,0.0,4.0,3.0,232.0,5.0,52.426563
FIXED_SNAPSHOT,EVENT_DRIVEN,AVAILABILITY_LOSS,HIGH,12,20,0.0,0.416667,10.0,0.0,0.0,11.0,12.0,1.0,11.0,2.763784,0.12,0.44,0.909091,11.0,11.0,0.0,1.0,12.0,0.0,378.4,16.0,146.9695312
FIXED_SNAPSHOT,EVENT_DRIVEN,AVAILABILITY_LOSS,HIGH,4,20,0.0,0.25,6.0,0.0,0.0,7.0,8.0,1.0,7.0,1.843784,0.12,0.28,0.857143,7.0,7.0,0.0,1.0,8.0,0.0,378.4,8.0,98.76953135
FIXED_SNAPSHOT,EVENT_DRIVEN,AVAILABILITY_LOSS,HIGH,8,20,0.0,0.375,8.0,0.0,0.0,9.0,10.0,1.0,9.0,2.303784,0.12,0.36,0.888889,9.0,9.0,0.0,1.0,10.0,0.0,378.4,12.0,122.86953135
FIXED_SNAPSHOT,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,12,20,0.0,0.416667,10.0,0.0,0.0,11.0,12.0,1.0,11.0,2.763784,0.12,0.44,0.909091,11.0,11.0,0.0,1.0,12.0,0.0,378.4,16.0,146.9695312
FIXED_SNAPSHOT,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,4,20,0.0,0.25,6.0,0.0,0.0,7.0,8.0,1.0,7.0,1.843784,0.12,0.28,0.857143,7.0,7.0,0.0,1.0,8.0,0.0,378.4,8.0,98.76953135
FIXED_SNAPSHOT,EVENT_DRIVEN,AVAILABILITY_LOSS,LOW,8,20,0.0,0.375,8.0,0.0,0.0,9.0,10.0,1.0,9.0,2.303784,0.12,0.36,0.888889,9.0,9.0,0.0,1.0,10.0,0.0,378.4,12.0,122.86953135
FIXED_SNAPSHOT,EVENT_DRIVEN,CONTROL_FAILURE,HIGH,12,20,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,3.0,0.923784,0.12,0.12,1.0,0.0,3.0,0.0,0.0,4.0,0.0,378.4,15.0,50.56953135
FIXED_SNAPSHOT,EVENT_DRIVEN,CONTROL_FAILURE,HIGH,4,20,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,3.0,0.923784,0.12,0.12,1.0,0.0,3.0,0.0,0.0,4.0,0.0,378.4,7.0,50.56953135
FIXED_SNAPSHOT,EVENT_DRIVEN,CONTROL_FAILURE,HIGH,8,20,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,3.0,0.923784,0.12,0.12,1.0,0.0,3.0,0.0,0.0,4.0,0.0,378.4,11.0,50.56953135
FIXED_SNAPSHOT,EVENT_DRIVEN,CONTROL_FAILURE,LOW,12,20,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.463784,0.12,0.04,1.0,0.0,1.0,0.0,0.0,2.0,0.0,378.4,13.0,26.46953135
FIXED_SNAPSHOT,EVENT_DRIVEN,CONTROL_FAILURE,LOW,4,20,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.463784,0.12,0.04,1.0,0.0,1.0,0.0,0.0,2.0,0.0,378.4,5.0,26.46953135
FIXED_SNAPSHOT,EVENT_DRIVEN,CONTROL_FAILURE,LOW,8,20,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.463784,0.12,0.04,1.0,0.0,1.0,0.0,0.0,2.0,0.0,378.4,9.0,26.46953135
FIXED_SNAPSHOT,EVENT_DRIVEN,POSE_SHIFT,HIGH,12,20,0.0,0.416667,10.0,0.0,0.0,11.0,12.0,1.0,11.0,2.763784,0.12,0.44,0.909091,11.0,11.0,0.0,1.0,12.0,0.0,378.4,16.0,146.9695312
FIXED_SNAPSHOT,EVENT_DRIVEN,POSE_SHIFT,HIGH,4,20,0.0,0.25,6.0,0.0,0.0,7.0,8.0,1.0,7.0,1.843784,0.12,0.28,0.857143,7.0,7.0,0.0,1.0,8.0,0.0,378.4,8.0,98.76953135
FIXED_SNAPSHOT,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,20,0.0,0.375,8.0,0.0,0.0,9.0,10.0,1.0,9.0,2.303784,0.12,0.36,0.888889,9.0,9.0,0.0,1.0,10.0,0.0,378.4,12.0,122.86953135
FIXED_SNAPSHOT,EVENT_DRIVEN,POSE_SHIFT,LOW,12,20,0.0,0.416667,10.0,0.0,0.0,11.0,12.0,1.0,11.0,2.763784,0.12,0.44,0.909091,11.0,11.0,0.0,1.0,12.0,0.0,378.4,16.0,146.9695312
FIXED_SNAPSHOT,EVENT_DRIVEN,POSE_SHIFT,LOW,4,20,0.0,0.25,6.0,0.0,0.0,7.0,8.0,1.0,7.0,1.843784,0.12,0.28,0.857143,7.0,7.0,0.0,1.0,8.0,0.0,378.4,8.0,98.76953135
FIXED_SNAPSHOT,EVENT_DRIVEN,POSE_SHIFT,LOW,8,20,0.0,0.375,8.0,0.0,0.0,9.0,10.0,1.0,9.0,2.303784,0.12,0.36,0.888889,9.0,9.0,0.0,1.0,10.0,0.0,378.4,12.0,122.86953135
FIXED_SNAPSHOT,EVENT_DRIVEN,RESTRICTION_CHANGE,HIGH,12,20,0.0,0.416667,10.0,0.0,0.0,11.0,12.0,1.0,11.0,2.763784,0.12,0.44,0.909091,11.0,11.0,0.0,1.0,12.0,0.0,378.4,16.0,146.9695312
FIXED_SNAPSHOT,EVENT_DRIVEN,RESTRICTION_CHANGE,HIGH,4,20,0.0,0.25,6.0,0.0,0.0,7.0,8.0,1.0,7.0,1.843784,0.12,0.28,0.857143,7.0,7.0,0.0,1.0,8.0,0.0,378.4,8.0,98.76953135
FIXED_SNAPSHOT,EVENT_DRIVEN,RESTRICTION_CHANGE,HIGH,8,20,0.0,0.375,8.0,0.0,0.0,9.0,10.0,1.0,9.0,2.303784,0.12,0.36,0.888889,9.0,9.0,0.0,1.0,10.0,0.0,378.4,12.0,122.86953135
FIXED_SNAPSHOT,EVENT_DRIVEN,RESTRICTION_CHANGE,LOW,12,20,0.0,0.416667,10.0,0.0,0.0,11.0,12.0,1.0,11.0,2.763784,0.12,0.44,0.909091,11.0,11.0,0.0,1.0,12.0,0.0,378.4,16.0,146.9695312
FIXED_SNAPSHOT,EVENT_DRIVEN,RESTRICTION_CHANGE,LOW,4,20,0.0,0.25,6.0,0.0,0.0,7.0,8.0,1.0,7.0,1.843784,0.12,0.28,0.857143,7.0,7.0,0.0,1.0,8.0,0.0,378.4,8.0,98.76953135
FIXED_SNAPSHOT,EVENT_DRIVEN,RESTRICTION_CHANGE,LOW,8,20,0.0,0.375,8.0,0.0,0.0,9.0,10.0,1.0,9.0,2.303784,0.12,0.36,0.888889,9.0,9.0,0.0,1.0,10.0,0.0,378.4,12.0,122.86953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,AVAILABILITY_LOSS,HIGH,12,20,0.0,0.416667,10.0,0.0,10.0,1.0,2.0,1.0,11.0,0.463784,0.12,0.44,2.0,11.0,11.0,1.0,1.0,2.0,0.0,378.4,16.0,46.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,AVAILABILITY_LOSS,HIGH,4,20,0.0,0.25,6.0,0.0,6.0,1.0,2.0,1.0,7.0,0.463784,0.12,0.28,2.0,7.0,7.0,1.0,1.0,2.0,0.0,378.4,8.0,38.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,AVAILABILITY_LOSS,HIGH,8,20,0.0,0.375,8.0,0.0,8.0,1.0,2.0,1.0,9.0,0.463784,0.12,0.36,2.0,9.0,9.0,1.0,1.0,2.0,0.0,378.4,12.0,42.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,AVAILABILITY_LOSS,LOW,12,20,0.0,0.416667,10.0,0.0,10.0,1.0,2.0,1.0,11.0,0.463784,0.12,0.44,2.0,11.0,11.0,1.0,1.0,2.0,0.0,378.4,16.0,46.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,AVAILABILITY_LOSS,LOW,4,20,0.0,0.25,6.0,0.0,6.0,1.0,2.0,1.0,7.0,0.463784,0.12,0.28,2.0,7.0,7.0,1.0,1.0,2.0,0.0,378.4,8.0,38.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,AVAILABILITY_LOSS,LOW,8,20,0.0,0.375,8.0,0.0,8.0,1.0,2.0,1.0,9.0,0.463784,0.12,0.36,2.0,9.0,9.0,1.0,1.0,2.0,0.0,378.4,12.0,42.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,CONTROL_FAILURE,HIGH,12,20,1.0,1.0,2.0,0.0,9.0,1.0,2.0,1.0,3.0,0.463784,0.12,0.12,2.0,0.0,3.0,1.0,0.0,2.0,0.0,378.4,15.0,30.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,CONTROL_FAILURE,HIGH,4,20,1.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,3.0,0.463784,0.12,0.12,2.0,0.0,3.0,1.0,0.0,2.0,0.0,378.4,7.0,30.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,CONTROL_FAILURE,HIGH,8,20,1.0,1.0,2.0,0.0,7.0,1.0,2.0,1.0,3.0,0.463784,0.12,0.12,2.0,0.0,3.0,1.0,0.0,2.0,0.0,378.4,11.0,30.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,CONTROL_FAILURE,LOW,12,20,1.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.233784,0.12,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,378.4,13.0,16.41953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,CONTROL_FAILURE,LOW,4,20,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.233784,0.12,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,378.4,5.0,16.41953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,CONTROL_FAILURE,LOW,8,20,1.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.233784,0.12,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,378.4,9.0,16.41953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,POSE_SHIFT,HIGH,12,20,0.0,0.416667,10.0,0.0,10.0,1.0,2.0,1.0,11.0,0.463784,0.12,0.44,2.0,11.0,11.0,1.0,1.0,2.0,0.0,378.4,16.0,46.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,POSE_SHIFT,HIGH,4,20,0.0,0.25,6.0,0.0,6.0,1.0,2.0,1.0,7.0,0.463784,0.12,0.28,2.0,7.0,7.0,1.0,1.0,2.0,0.0,378.4,8.0,38.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,POSE_SHIFT,HIGH,8,20,0.0,0.375,8.0,0.0,8.0,1.0,2.0,1.0,9.0,0.463784,0.12,0.36,2.0,9.0,9.0,1.0,1.0,2.0,0.0,378.4,12.0,42.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,POSE_SHIFT,LOW,12,20,0.0,0.416667,10.0,0.0,10.0,1.0,2.0,1.0,11.0,0.463784,0.12,0.44,2.0,11.0,11.0,1.0,1.0,2.0,0.0,378.4,16.0,46.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,POSE_SHIFT,LOW,4,20,0.0,0.25,6.0,0.0,6.0,1.0,2.0,1.0,7.0,0.463784,0.12,0.28,2.0,7.0,7.0,1.0,1.0,2.0,0.0,378.4,8.0,38.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,POSE_SHIFT,LOW,8,20,0.0,0.375,8.0,0.0,8.0,1.0,2.0,1.0,9.0,0.463784,0.12,0.36,2.0,9.0,9.0,1.0,1.0,2.0,0.0,378.4,12.0,42.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,RESTRICTION_CHANGE,HIGH,12,20,0.0,0.416667,10.0,0.0,10.0,1.0,2.0,1.0,11.0,0.463784,0.12,0.44,2.0,11.0,11.0,1.0,1.0,2.0,0.0,378.4,16.0,46.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,RESTRICTION_CHANGE,HIGH,4,20,0.0,0.25,6.0,0.0,6.0,1.0,2.0,1.0,7.0,0.463784,0.12,0.28,2.0,7.0,7.0,1.0,1.0,2.0,0.0,378.4,8.0,38.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,RESTRICTION_CHANGE,HIGH,8,20,0.0,0.375,8.0,0.0,8.0,1.0,2.0,1.0,9.0,0.463784,0.12,0.36,2.0,9.0,9.0,1.0,1.0,2.0,0.0,378.4,12.0,42.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,RESTRICTION_CHANGE,LOW,12,20,0.0,0.416667,10.0,0.0,10.0,1.0,2.0,1.0,11.0,0.463784,0.12,0.44,2.0,11.0,11.0,1.0,1.0,2.0,0.0,378.4,16.0,46.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,RESTRICTION_CHANGE,LOW,4,20,0.0,0.25,6.0,0.0,6.0,1.0,2.0,1.0,7.0,0.463784,0.12,0.28,2.0,7.0,7.0,1.0,1.0,2.0,0.0,378.4,8.0,38.46953135
FIXED_SNAPSHOT,FAILURE_THRESHOLD,RESTRICTION_CHANGE,LOW,8,20,0.0,0.375,8.0,0.0,8.0,1.0,2.0,1.0,9.0,0.463784,0.12,0.36,2.0,9.0,9.0,1.0,1.0,2.0,0.0,378.4,12.0,42.46953135
FIXED_SNAPSHOT,HYBRID,AVAILABILITY_LOSS,HIGH,12,20,0.0,0.416667,10.0,1.0,5.0,7.0,8.0,1.0,11.0,1.843784,0.12,0.44,1.666667,11.0,11.0,0.0,1.0,8.0,0.0,378.4,16.0,106.76953135
FIXED_SNAPSHOT,HYBRID,AVAILABILITY_LOSS,HIGH,4,20,0.0,0.25,6.0,0.0,3.0,4.0,5.0,1.0,7.0,1.153784,0.12,0.28,1.5,7.0,7.0,0.0,1.0,5.0,0.0,378.4,8.0,68.61953135
FIXED_SNAPSHOT,HYBRID,AVAILABILITY_LOSS,HIGH,8,20,0.0,0.375,8.0,1.0,5.0,5.0,6.0,1.0,9.0,1.383784,0.12,0.36,1.75,9.0,9.0,0.0,1.0,6.0,0.0,378.4,12.0,82.6695312
FIXED_SNAPSHOT,HYBRID,AVAILABILITY_LOSS,LOW,12,20,0.0,0.416667,10.0,1.0,5.0,7.0,8.0,1.0,11.0,1.843784,0.12,0.44,1.666667,11.0,11.0,0.0,1.0,8.0,0.0,378.4,16.0,106.76953135
FIXED_SNAPSHOT,HYBRID,AVAILABILITY_LOSS,LOW,4,20,0.0,0.25,6.0,0.0,3.0,4.0,5.0,1.0,7.0,1.153784,0.12,0.28,1.5,7.0,7.0,0.0,1.0,5.0,0.0,378.4,8.0,68.61953135
FIXED_SNAPSHOT,HYBRID,AVAILABILITY_LOSS,LOW,8,20,0.0,0.375,8.0,1.0,5.0,5.0,6.0,1.0,9.0,1.383784,0.12,0.36,1.75,9.0,9.0,0.0,1.0,6.0,0.0,378.4,12.0,82.6695312
FIXED_SNAPSHOT,HYBRID,CONTROL_FAILURE,HIGH,12,20,1.0,1.0,2.0,5.0,2.0,6.0,7.0,1.0,3.0,1.613784,0.12,0.12,2.0,0.0,3.0,0.0,0.0,7.0,0.0,378.4,15.0,80.7195312
FIXED_SNAPSHOT,HYBRID,CONTROL_FAILURE,HIGH,4,20,1.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,3.0,0.693784,0.12,0.12,1.5,0.0,3.0,0.0,0.0,3.0,0.0,378.4,7.0,40.5195312
FIXED_SNAPSHOT,HYBRID,CONTROL_FAILURE,HIGH,8,20,1.0,1.0,2.0,2.0,2.0,4.0,5.0,1.0,3.0,1.153784,0.12,0.12,1.5,0.0,3.0,0.0,0.0,5.0,0.0,378.4,11.0,60.61953135
FIXED_SNAPSHOT,HYBRID,CONTROL_FAILURE,LOW,12,20,1.0,1.0,0.0,4.0,1.0,4.0,5.0,1.0,1.0,1.153784,0.12,0.04,2.0,0.0,1.0,0.0,0.0,5.0,0.0,378.4,13.0,56.61953135
FIXED_SNAPSHOT,HYBRID,CONTROL_FAILURE,LOW,4,20,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.463784,0.12,0.04,1.0,0.0,1.0,0.0,0.0,2.0,0.0,378.4,5.0,26.46953135
FIXED_SNAPSHOT,HYBRID,CONTROL_FAILURE,LOW,8,20,1.0,1.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0,0.923784,0.12,0.04,1.0,0.0,1.0,0.0,0.0,4.0,0.0,378.4,9.0,46.56953135
FIXED_SNAPSHOT,HYBRID,POSE_SHIFT,HIGH,12,20,0.0,0.416667,10.0,1.0,5.0,7.0,8.0,1.0,11.0,1.843784,0.12,0.44,1.666667,11.0,11.0,0.0,1.0,8.0,0.0,378.4,16.0,106.76953135
FIXED_SNAPSHOT,HYBRID,POSE_SHIFT,HIGH,4,20,0.0,0.25,6.0,0.0,3.0,4.0,5.0,1.0,7.0,1.153784,0.12,0.28,1.5,7.0,7.0,0.0,1.0,5.0,0.0,378.4,8.0,68.61953135
FIXED_SNAPSHOT,HYBRID,POSE_SHIFT,HIGH,8,20,0.0,0.375,8.0,1.0,5.0,5.0,6.0,1.0,9.0,1.383784,0.12,0.36,1.75,9.0,9.0,0.0,1.0,6.0,0.0,378.4,12.0,82.6695312
FIXED_SNAPSHOT,HYBRID,POSE_SHIFT,LOW,12,20,0.0,0.416667,10.0,1.0,5.0,7.0,8.0,1.0,11.0,1.843784,0.12,0.44,1.666667,11.0,11.0,0.0,1.0,8.0,0.0,378.4,16.0,106.76953135
FIXED_SNAPSHOT,HYBRID,POSE_SHIFT,LOW,4,20,0.0,0.25,6.0,0.0,3.0,4.0,5.0,1.0,7.0,1.153784,0.12,0.28,1.5,7.0,7.0,0.0,1.0,5.0,0.0,378.4,8.0,68.61953135
FIXED_SNAPSHOT,HYBRID,POSE_SHIFT,LOW,8,20,0.0,0.375,8.0,1.0,5.0,5.0,6.0,1.0,9.0,1.383784,0.12,0.36,1.75,9.0,9.0,0.0,1.0,6.0,0.0,378.4,12.0,82.6695312
FIXED_SNAPSHOT,HYBRID,RESTRICTION_CHANGE,HIGH,12,20,0.0,0.416667,10.0,1.0,5.0,7.0,8.0,1.0,11.0,1.843784,0.12,0.44,1.666667,11.0,11.0,0.0,1.0,8.0,0.0,378.4,16.0,106.76953135
FIXED_SNAPSHOT,HYBRID,RESTRICTION_CHANGE,HIGH,4,20,0.0,0.25,6.0,0.0,3.0,4.0,5.0,1.0,7.0,1.153784,0.12,0.28,1.5,7.0,7.0,0.0,1.0,5.0,0.0,378.4,8.0,68.61953135
FIXED_SNAPSHOT,HYBRID,RESTRICTION_CHANGE,HIGH,8,20,0.0,0.375,8.0,1.0,5.0,5.0,6.0,1.0,9.0,1.383784,0.12,0.36,1.75,9.0,9.0,0.0,1.0,6.0,0.0,378.4,12.0,82.6695312
FIXED_SNAPSHOT,HYBRID,RESTRICTION_CHANGE,LOW,12,20,0.0,0.416667,10.0,1.0,5.0,7.0,8.0,1.0,11.0,1.843784,0.12,0.44,1.666667,11.0,11.0,0.0,1.0,8.0,0.0,378.4,16.0,106.76953135
FIXED_SNAPSHOT,HYBRID,RESTRICTION_CHANGE,LOW,4,20,0.0,0.25,6.0,0.0,3.0,4.0,5.0,1.0,7.0,1.153784,0.12,0.28,1.5,7.0,7.0,0.0,1.0,5.0,0.0,378.4,8.0,68.61953135
FIXED_SNAPSHOT,HYBRID,RESTRICTION_CHANGE,LOW,8,20,0.0,0.375,8.0,1.0,5.0,5.0,6.0,1.0,9.0,1.383784,0.12,0.36,1.75,9.0,9.0,0.0,1.0,6.0,0.0,378.4,12.0,82.6695312
FIXED_SNAPSHOT,NO_REPLAN,AVAILABILITY_LOSS,HIGH,12,20,0.0,0.416667,10.0,0.0,11.0,0.0,1.0,1.0,11.0,0.233784,0.12,0.44,0.0,11.0,11.0,0.0,1.0,1.0,0.0,378.4,16.0,36.4195312
FIXED_SNAPSHOT,NO_REPLAN,AVAILABILITY_LOSS,HIGH,4,20,0.0,0.25,6.0,0.0,7.0,0.0,1.0,1.0,7.0,0.233784,0.12,0.28,0.0,7.0,7.0,0.0,1.0,1.0,0.0,378.4,8.0,28.41953135
FIXED_SNAPSHOT,NO_REPLAN,AVAILABILITY_LOSS,HIGH,8,20,0.0,0.375,8.0,0.0,9.0,0.0,1.0,1.0,9.0,0.233784,0.12,0.36,0.0,9.0,9.0,0.0,1.0,1.0,0.0,378.4,12.0,32.4195312
FIXED_SNAPSHOT,NO_REPLAN,AVAILABILITY_LOSS,LOW,12,20,0.0,0.416667,10.0,0.0,11.0,0.0,1.0,1.0,11.0,0.233784,0.12,0.44,0.0,11.0,11.0,0.0,1.0,1.0,0.0,378.4,16.0,36.4195312
FIXED_SNAPSHOT,NO_REPLAN,AVAILABILITY_LOSS,LOW,4,20,0.0,0.25,6.0,0.0,7.0,0.0,1.0,1.0,7.0,0.233784,0.12,0.28,0.0,7.0,7.0,0.0,1.0,1.0,0.0,378.4,8.0,28.41953135
FIXED_SNAPSHOT,NO_REPLAN,AVAILABILITY_LOSS,LOW,8,20,0.0,0.375,8.0,0.0,9.0,0.0,1.0,1.0,9.0,0.233784,0.12,0.36,0.0,9.0,9.0,0.0,1.0,1.0,0.0,378.4,12.0,32.4195312
FIXED_SNAPSHOT,NO_REPLAN,CONTROL_FAILURE,HIGH,12,20,1.0,1.0,2.0,0.0,10.0,0.0,1.0,1.0,3.0,0.233784,0.12,0.12,0.0,0.0,3.0,0.0,0.0,1.0,0.0,378.4,15.0,20.41953135
FIXED_SNAPSHOT,NO_REPLAN,CONTROL_FAILURE,HIGH,4,20,1.0,1.0,2.0,0.0,6.0,0.0,1.0,1.0,3.0,0.233784,0.12,0.12,0.0,0.0,3.0,0.0,0.0,1.0,0.0,378.4,7.0,20.41953135
